authors,title,publication_year,doi,url
Yunqing XiaZhongda XieQiuge ZhangHuiyuan WangHuan Zhao,Cannabis_TREATS_cancer: Incorporating Fine-Grained Ontological Relations in Medical Document Ranking,2014,https://doi.org/10.1007/978-3-662-45924-9_25,http://link.springer.com/chapter/10.1007/978-3-662-45924-9_25
Sofía N. Galicia-HaroAlexander Gelbukh,Age-Related Temporal Phrases in Spanish and French,2011,https://doi.org/10.1007/978-3-642-25324-9_32,http://link.springer.com/chapter/10.1007/978-3-642-25324-9_32
Sabine Schulte im WaldeMaximilian Köper,"Pattern-Based Distinction of Paradigmatic Relations for German Nouns, Verbs, Adjectives",2013,https://doi.org/10.1007/978-3-642-40722-2_19,http://link.springer.com/chapter/10.1007/978-3-642-40722-2_19
Palmira MarrafaRaquel AmaroNuno FreireSara Mendes,Portuguese Controlled Language: Coping with Ambiguity,2012,https://doi.org/10.1007/978-3-642-32612-7_11,http://link.springer.com/chapter/10.1007/978-3-642-32612-7_11
Hua YangMingyao ZhangDonghong JiGuozheng Xiao,Complex Query Expansion Based on Weighted Shortest Path Length in Key Term Concurrence Network,2013,https://doi.org/10.1007/978-3-642-45185-0_52,http://link.springer.com/chapter/10.1007/978-3-642-45185-0_52
Sadid A. HasanOladimeji Farri,Clinical Natural Language Processing with Deep Learning,2019,https://doi.org/10.1007/978-3-030-05249-2_5,http://link.springer.com/chapter/10.1007/978-3-030-05249-2_5
Julian SohMarshall CopelandAnthony PucaMicheleen Harris,"Ethical AI, Azure AI, and Machine Learning",2020,https://doi.org/10.1007/978-1-4842-5958-0_5,http://link.springer.com/chapter/10.1007/978-1-4842-5958-0_5
Samira LagriniMohammed RedjimiNabiha Azizi,A Survey of Extractive Arabic Text Summarization Approaches,2018,https://doi.org/10.1007/978-3-319-73500-9_12,http://link.springer.com/chapter/10.1007/978-3-319-73500-9_12
Romain PinquiéPhilippe VéronFrédéric SegondsThomas Zynda,A Property Graph Data Model for a Context-Aware Design Assistant,2019,https://doi.org/10.1007/978-3-030-42250-9_17,http://link.springer.com/chapter/10.1007/978-3-030-42250-9_17
Heiko AngermannNaeem Ramzan,Matching Evaluations and Datasets,2017,https://doi.org/10.1007/978-3-319-72209-2_4,http://link.springer.com/chapter/10.1007/978-3-319-72209-2_4
Wenwu ZhuXin Wang,Automated Machine Learning for Multimedia,2021,https://doi.org/10.1007/978-3-030-88132-0_3,http://link.springer.com/chapter/10.1007/978-3-030-88132-0_3
Radha Krishna GunturRamakrishnan KrishnanVinay Kumar Mittal,Identification of Indian English by Speakers of Multiple Native Languages,2021,https://doi.org/10.1007/978-981-16-0425-6_24,http://link.springer.com/chapter/10.1007/978-981-16-0425-6_24
Márcio FucknerJean-Paul BarthèsEdson Emilio Scalabrin,Web Service Discovery and Execution Using a Dialog-Based Approach,2014,https://doi.org/10.1007/978-3-662-44300-2_7,http://link.springer.com/chapter/10.1007/978-3-662-44300-2_7
Kareem AminStelios KapetanakisKlaus-Dieter AlthoffAndreas DengelMiltos Petridis,Answering with Cases: A CBR Approach to Deep Learning,2018,https://doi.org/10.1007/978-3-030-01081-2_2,http://link.springer.com/chapter/10.1007/978-3-030-01081-2_2
Leslie F. Sikos Ph.D.,Putting It All Together,2014,https://doi.org/10.1007/978-1-4842-0883-0_12,http://link.springer.com/chapter/10.1007/978-1-4842-0883-0_12
José Guilherme Camargo de SouzaConstantin Orăsan,Can Projected Chains in Parallel Corpora Help Coreference Resolution?,2011,https://doi.org/10.1007/978-3-642-25917-3_6,http://link.springer.com/chapter/10.1007/978-3-642-25917-3_6
Lidia PivovarovaEkaterina PronozaElena YagunovaAnton Pronoza,ParaPhraser: Russian Paraphrase Corpus and Shared Task,2018,https://doi.org/10.1007/978-3-319-71746-3_18,http://link.springer.com/chapter/10.1007/978-3-319-71746-3_18
Andreas AbeckerVeli BicerWassilios KazakosGabor NagypalRadoslav NedkovAleksei Valikov,User-Friendly Access to Structured Environmental Data,2011,https://doi.org/10.1007/978-3-642-22285-6_39,http://link.springer.com/chapter/10.1007/978-3-642-22285-6_39
Nitin RamrakhiyaniPrasenjit Majumder,Temporal Expression Recognition in Hindi,2013,https://doi.org/10.1007/978-3-319-03844-5_72,http://link.springer.com/chapter/10.1007/978-3-319-03844-5_72
Diana McCarthy,Measuring Similarity of Word Meaning in Context with Lexical Substitutes and Translations,2011,https://doi.org/10.1007/978-3-642-19400-9_19,http://link.springer.com/chapter/10.1007/978-3-642-19400-9_19
Van NguyenTran Cao SonEnrico Pontelli,Natural Language Generation from Ontologies,2019,https://doi.org/10.1007/978-3-030-05998-9_5,http://link.springer.com/chapter/10.1007/978-3-030-05998-9_5
Sholom M. WeissNitin IndurkhyaTong Zhang,Case Studies,2015,https://doi.org/10.1007/978-1-4471-6750-1_8,http://link.springer.com/chapter/10.1007/978-1-4471-6750-1_8
Eric Müller-BudackKader Pustu-IrenSebastian DieringMatthias SpringsteinRalph Ewerth,Image Analytics in Web Archives,2021,https://doi.org/10.1007/978-3-030-63291-5_11,http://link.springer.com/chapter/10.1007/978-3-030-63291-5_11
Jason LengstorfPhil Leggetter,The Tools,2013,https://doi.org/10.1007/978-1-4302-4621-3_2,http://link.springer.com/chapter/10.1007/978-1-4302-4621-3_2
Szymon Rozga,Chat Bot Natural Language Understanding,2018,https://doi.org/10.1007/978-1-4842-3540-9_2,http://link.springer.com/chapter/10.1007/978-1-4842-3540-9_2
Wei ChenXiaoying ChenShengwu Xiong,Global Entity Alignment with Gated Latent Space Neighborhood Aggregation,2021,https://doi.org/10.1007/978-3-030-84186-7_25,http://link.springer.com/chapter/10.1007/978-3-030-84186-7_25
Maristella AgostiErika FabrisGianmaria Silvello,On Synergies Between Information Retrieval and Digital Libraries,2019,https://doi.org/10.1007/978-3-030-11226-4_1,http://link.springer.com/chapter/10.1007/978-3-030-11226-4_1
Andreas DengelLaurence DevillersLaura Maria Schaal,Augmented Human and Human-Machine Co-evolution: Efficiency and Ethics,2021,https://doi.org/10.1007/978-3-030-69128-8_13,http://link.springer.com/chapter/10.1007/978-3-030-69128-8_13
Luu Huu PhucKoh TakeuchiSeiji OkajimaArseny TolmachevTomoyoshi TakebayashiKoji MaruhashiHisashi Kashima,Inter-domain Multi-relational Link Prediction,2021,https://doi.org/10.1007/978-3-030-86520-7_18,http://link.springer.com/chapter/10.1007/978-3-030-86520-7_18
Tetsuya SakaiLifeng ShangZhengdong LuHang Li,Topic Set Size Design with the Evaluation Measures for Short Text Conversation,2015,https://doi.org/10.1007/978-3-319-28940-3_25,http://link.springer.com/chapter/10.1007/978-3-319-28940-3_25
Rafal RzepkaKoichi MuramotoKenji Araki,Generality Evaluation of Automatically Generated Knowledge for the Japanese ConceptNet,2011,https://doi.org/10.1007/978-3-642-25832-9_66,http://link.springer.com/chapter/10.1007/978-3-642-25832-9_66
Arle Lommel,Metrics for Translation Quality Assessment: A Case for Standardising Error Typologies,2018,https://doi.org/10.1007/978-3-319-91241-7_6,http://link.springer.com/chapter/10.1007/978-3-319-91241-7_6
Fernando Emilio Alva-ManchegoJoão Luís G. Rosa,Towards Semi-supervised Brazilian Portuguese Semantic Role Labeling: Building a Benchmark,2012,https://doi.org/10.1007/978-3-642-28885-2_24,http://link.springer.com/chapter/10.1007/978-3-642-28885-2_24
Zhang MinWang BeiGao ChunyuanShuai Zhao qian,Application Study of Precision Agriculture Based on Ontology in the Internet of Things Environment,2011,https://doi.org/10.1007/978-3-642-23226-8_49,http://link.springer.com/chapter/10.1007/978-3-642-23226-8_49
Rakesh VermaVasanthi VuppuluriAn NguyenArjun MukherjeeGhita MammarShahryar BakiReed Armstrong,Mining the Web for Collocations: IR Models of Term Associations,2018,https://doi.org/10.1007/978-3-319-75477-2_11,http://link.springer.com/chapter/10.1007/978-3-319-75477-2_11
Qi ZhaoZengchang QinTao Wan,What Is the Basic Semantic Unit of Chinese Language? A Computational Approach Based on Topic Models,2011,https://doi.org/10.1007/978-3-642-23211-4_9,http://link.springer.com/chapter/10.1007/978-3-642-23211-4_9
Erick FonsecaSandra M. Aluísio,Syntactic Knowledge for Natural Language Inference in Portuguese,2018,https://doi.org/10.1007/978-3-319-99722-3_25,http://link.springer.com/chapter/10.1007/978-3-319-99722-3_25
Elena SmirnovaKrisztian Balog,A User-Oriented Model for Expert Finding,2011,https://doi.org/10.1007/978-3-642-20161-5_58,http://link.springer.com/chapter/10.1007/978-3-642-20161-5_58
Jafari AshkanEzadi HamedHossennejad MihanNoohi Taher,Improvement in Automatic Classification of Persian Documents by Means of Support Vector Machine and Representative Vector,2011,https://doi.org/10.1007/978-3-642-27337-7_27,http://link.springer.com/chapter/10.1007/978-3-642-27337-7_27
Alexis JolyHervé GoëauHervé GlotinConcetto SpampinatoPierre BonnetWillem-Pier VellingaRobert PlanquéAndreas RauberSimone PalazzoBob FisherHenning Müller,LifeCLEF 2015: Multimedia Life Species Identification Challenges,2015,https://doi.org/10.1007/978-3-319-24027-5_46,http://link.springer.com/chapter/10.1007/978-3-319-24027-5_46
Martina FreibergFelix HerrmannFrank Puppe,Spreadsheet-Based Knowledge Acquisition for Facilitating Active Domain Expert Participation,2015,https://doi.org/10.1007/978-3-319-17966-7_12,http://link.springer.com/chapter/10.1007/978-3-319-17966-7_12
Ani NenkovaKathleen McKeown,A Survey of Text Summarization Techniques,2012,https://doi.org/10.1007/978-1-4614-3223-4_3,http://link.springer.com/chapter/10.1007/978-1-4614-3223-4_3
Zhiyuan LiuYankai LinMaosong Sun,Resources,2020,https://doi.org/10.1007/978-981-15-5573-2_10,http://link.springer.com/chapter/10.1007/978-981-15-5573-2_10
Nafaa HaffarEmna HkiriMounir Zrigui,TimeML Annotation of Events and Temporal Expressions in Arabic Texts,2019,https://doi.org/10.1007/978-3-030-28377-3_17,http://link.springer.com/chapter/10.1007/978-3-030-28377-3_17
Nathalie CamelinBoris DetienneStéphane HuetDominique QuadriFabrice Lefèvre,Concept Discovery and Automatic Semantic Annotation for Language Understanding in an Information-Query Dialogue System Using Latent Dirichlet Allocation and Segmental Methods,2013,https://doi.org/10.1007/978-3-642-37186-8_3,http://link.springer.com/chapter/10.1007/978-3-642-37186-8_3
Damir MukhamedshinOlga NevzorovaAidar Khusainov,Complex Search Queries in the Corpus Management System,2017,https://doi.org/10.1007/978-3-319-67077-5_39,http://link.springer.com/chapter/10.1007/978-3-319-67077-5_39
,Deep Learning Development Status in China,2020,https://doi.org/10.1007/978-981-15-4584-9_2,http://link.springer.com/chapter/10.1007/978-981-15-4584-9_2
Peng YanWei Jin,Improving Cross-Document Knowledge Discovery Through Content and Link Analysis of Wikipedia Knowledge,2015,https://doi.org/10.1007/978-3-662-47804-2_8,http://link.springer.com/chapter/10.1007/978-3-662-47804-2_8
Ahmad AmmariVania DimitrovaDimoklis Despotakis,Identifying Relevant YouTube Comments to Derive Socially Augmented User Models: A Semantically Enriched Machine Learning Approach,2012,https://doi.org/10.1007/978-3-642-28509-7_8,http://link.springer.com/chapter/10.1007/978-3-642-28509-7_8
Bogdan IonescuHenning MüllerRenaud PéteriDuc-Tien Dang-NguyenLiting ZhouLuca PirasMichael RieglerPål HalvorsenMinh-Triet TranMathias LuxCathal GurrinJon ChamberlainAdrian ClarkAntonio CampelloAlba G. Seco de HerreraAsma Ben Abacha,"ImageCLEF 2020: Multimedia Retrieval in Lifelogging, Medical, Nature, and Internet Applications",2020,https://doi.org/10.1007/978-3-030-45442-5_69,http://link.springer.com/chapter/10.1007/978-3-030-45442-5_69
Ahmad MuslehNadir DurraniIrina TemnikovaPreslav NakovStephan VogelOsama Alsaad,Enabling Medical Translation for Low-Resource Languages,2018,https://doi.org/10.1007/978-3-319-75487-1_1,http://link.springer.com/chapter/10.1007/978-3-319-75487-1_1
Hang ZhouChristian OttoRalph Ewerth,Visual Summarization of Scholarly Videos Using Word Embeddings and Keyphrase Extraction,2019,https://doi.org/10.1007/978-3-030-30760-8_28,http://link.springer.com/chapter/10.1007/978-3-030-30760-8_28
Wiktoria GolikOlivier DameronJérôme BugeonAlice FatetIsabelle HueCatherine HurtaudMatthieu ReichstadtMarie-Christine SalaünJean VernetLéa JoretFrédéric PapazianClaire NédellecPierre-Yves Le Bail,ATOL: The Multi-species Livestock Trait Ontology,2012,https://doi.org/10.1007/978-3-642-35233-1_28,http://link.springer.com/chapter/10.1007/978-3-642-35233-1_28
Benjamin KilleAndreas LommatzschRoberto TurrinAndrás SerényMartha LarsonTorben BrodtJonas SeilerFrank Hopfgartner,Stream-Based Recommendations: Online and Offline Evaluation as a Service,2015,https://doi.org/10.1007/978-3-319-24027-5_48,http://link.springer.com/chapter/10.1007/978-3-319-24027-5_48
Julia M. Taylor,The Importance of Grain Size in Communication Within Cyber-Physical Systems,2014,https://doi.org/10.1007/978-1-4614-7336-7_9,http://link.springer.com/chapter/10.1007/978-1-4614-7336-7_9
Arno HartholtDavid TraumStacy C. MarsellaAri ShapiroGiota StratouAnton LeuskiLouis-Philippe MorencyJonathan Gratch,All Together Now,2013,https://doi.org/10.1007/978-3-642-40415-3_33,http://link.springer.com/chapter/10.1007/978-3-642-40415-3_33
Hussein MaziadJulie-Ann RammouzBoulos El AsmarJoe Tekli,Preprocessing Techniques for End-To-End Trainable RNN-Based Conversational System,2021,https://doi.org/10.1007/978-3-030-74296-6_20,http://link.springer.com/chapter/10.1007/978-3-030-74296-6_20
Farbod AprinSven ManskeH. Ulrich Hoppe,"SALMON: Sharing, Annotating and Linking Learning Materials Online",2019,https://doi.org/10.1007/978-3-030-35758-0_23,http://link.springer.com/chapter/10.1007/978-3-030-35758-0_23
Leslie F. Sikos Ph.D.,Validation,2011,https://doi.org/10.1007/978-1-4302-4042-6_14,http://link.springer.com/chapter/10.1007/978-1-4302-4042-6_14
Yanan CaoCungen CaoJingzun ZhangWenjia Niu,Two-Phased Event Causality Acquisition: Coupling the Boundary Identification and Argument Identification Approaches,2015,https://doi.org/10.1007/978-3-319-25159-2_53,http://link.springer.com/chapter/10.1007/978-3-319-25159-2_53
Mari-Sanna PaukkeriJaakko VäyrynenAntti Arppe,Exploring Extensive Linguistic Feature Sets in Near-Synonym Lexical Choice,2012,https://doi.org/10.1007/978-3-642-28601-8_1,http://link.springer.com/chapter/10.1007/978-3-642-28601-8_1
Henning MüllerJayashree Kalpathy-CramerAlba García Seco de Herrera,Experiences from the ImageCLEF Medical Retrieval and Annotation Tasks,2019,https://doi.org/10.1007/978-3-030-22948-1_10,http://link.springer.com/chapter/10.1007/978-3-030-22948-1_10
Michal KonkolMiloslav Konopík,Named Entity Recognition for Highly Inflectional Languages: Effects of Various Lemmatization and Stemming Approaches,2014,https://doi.org/10.1007/978-3-319-10816-2_33,http://link.springer.com/chapter/10.1007/978-3-319-10816-2_33
David W. EmbleyStephen W. Liddle,Big Data—Conceptual Modeling to the Rescue,2013,https://doi.org/10.1007/978-3-642-41924-9_1,http://link.springer.com/chapter/10.1007/978-3-642-41924-9_1
Zinong YangKe-jia ChenJingqiang Chen,Guwen-UNILM: Machine Translation Between Ancient and Modern Chinese Based on Pre-Trained Models,2021,https://doi.org/10.1007/978-3-030-88480-2_10,http://link.springer.com/chapter/10.1007/978-3-030-88480-2_10
Arian PasqualiRicardo CamposAlexandre RibeiroBrenda SantanaAlípio JorgeAdam Jatowt,TLS-Covid19: A New Annotated Corpus for Timeline Summarization,2021,https://doi.org/10.1007/978-3-030-72113-8_33,http://link.springer.com/chapter/10.1007/978-3-030-72113-8_33
Petra BudikovaMichal BatkoJan BotorekPavel Zezula,Search-Based Image Annotation: Extracting Semantics from Similar Images,2015,https://doi.org/10.1007/978-3-319-24027-5_36,http://link.springer.com/chapter/10.1007/978-3-319-24027-5_36
Riza Theresa Batista-NavarroGeorgios KontonatsiosClaudiu MihăilăPaul ThompsonRafal RakRaheel NawazIoannis KorkontzelosSophia Ananiadou,Facilitating the Analysis of Discourse Phenomena in an Interoperable NLP Platform,2013,https://doi.org/10.1007/978-3-642-37247-6_45,http://link.springer.com/chapter/10.1007/978-3-642-37247-6_45
Miran ShahineMohamed Sakre,Hybrid Feature Selection Approach for Arabic Named Entity Recognition,2018,https://doi.org/10.1007/978-3-319-75477-2_32,http://link.springer.com/chapter/10.1007/978-3-319-75477-2_32
Diman GhaziDiana InkpenStan Szpakowicz,Detecting Emotion Stimuli in Emotion-Bearing Sentences,2015,https://doi.org/10.1007/978-3-319-18117-2_12,http://link.springer.com/chapter/10.1007/978-3-319-18117-2_12
Thomas HoppeRobert Tolksdorf,Guide for Pragmatical Modelling of Ontologies in Corporate Settings,2018,https://doi.org/10.1007/978-3-662-55433-3_2,http://link.springer.com/chapter/10.1007/978-3-662-55433-3_2
Yoan GutiérrezSonia VázquezAndrés Montoyo,A graph-Based Approach to WSD Using Relevant Semantic Trees and N-Cliques Model,2012,https://doi.org/10.1007/978-3-642-28604-9_19,http://link.springer.com/chapter/10.1007/978-3-642-28604-9_19
Mihai LupuFlorina PiroiVeronika Stefanov,An Introduction to Contemporary Search Technology,2017,https://doi.org/10.1007/978-3-662-53817-3_2,http://link.springer.com/chapter/10.1007/978-3-662-53817-3_2
Nima HemmatiHeshaam FailiJalal Maleki,Multiple System Combination for PersoArabic-Latin Transliteration,2018,https://doi.org/10.1007/978-3-319-77116-8_35,http://link.springer.com/chapter/10.1007/978-3-319-77116-8_35
Hidetsugu NanbaTsutomu HiraoTakahiro FukushimaManabu Okumura,Text Summarization Challenge: An Evaluation Program for Text Summarization,2021,https://doi.org/10.1007/978-981-15-5554-1_3,http://link.springer.com/chapter/10.1007/978-981-15-5554-1_3
Preslav NakovAlberto Barrón-CedeñoTamer ElsayedReem SuwailehLluís MàrquezWajdi ZaghouaniPepa AtanasovaSpas KyuchukovGiovanni Da San Martino,Overview of the CLEF-2018 CheckThat! Lab on Automatic Identification and Verification of Political Claims,2018,https://doi.org/10.1007/978-3-319-98932-7_32,http://link.springer.com/chapter/10.1007/978-3-319-98932-7_32
